Org Type,Beds,USNEWS Directory,City,State,Par Org,Organization,Pri. Domain,Full Org URL,YouTube Account,YouTube Date,YouTube URL ,TW 1st update,Twitter Account,Twitter URL,FaceBook URL,Blog,FourSquare,LinkedIn,Pinterest,Google+,Delicious,Flickr,Quantcast,Compete
H-GenMed&Surg,25,http://health.usnews.com/best-hospitals/mineral-community-hospital-6819080,Superior,MT,none,Mineral Community Hospital,mineralcommunityhospital.com,http://www.mineralcommunityhospital.com/,none,,none,28/06/2010,MineralComHosp,http://twitter.com/#!/MineralComHosp,http://www.facebook.com/Mineralcommunityhospital,none,none,none,,,,,,
H-GenMed&Surg,107,http://health.usnews.com/best-hospitals/stanly-regional-medical-center-6360005,Albemarle,NC,Carolinas HealthCare System,Stanly Regional Medical Center,stanly.org,http://stanly.org/,stanlyregional,07/29/10,http://www.youtube.com/stanlyregional,,none,none,http://www.facebook.com/StanlyRegional,http://therounds.stanly.org/,http://foursquare.com/venue/6282504,http://www.linkedin.com/company/1308714?trk=null,,,,,,
H-GenMed&Surg,136,http://health.usnews.com/best-hospitals/randolph-hospital-6360040 ,Asheboro,NC,none,Randolph Hospital,randolphhospital.org,http://www.randolphhospital.org/,none,,none,18/05/2009,randolphhosp,http://twitter.com/randolphhosp,none,none,http://foursquare.com/venue/5372785,http://www.linkedin.com/companies/randolph-hospital,,,,,,
H-GenMed&Surg,196,http://health.usnews.com/best-hospitals/veterans-affairs-medical-center-6361110,Asheville,NC,Department of Veteran Affairs,Asheville VA Medical Center,asheville.va.gov,http://www.asheville.va.gov/,VeteransHealthAdmin,03/13/08,http://www.youtube.com/VeteransHealthAdmin,,none,none,http://www.facebook.com/AshevilleVAMC,none,https://foursquare.com/venue/17217334,none,,,,,,
H-GenMed&Surg,730,http://health.usnews.com/best-hospitals/mission-hospital-6360013/,Asheville,NC,none,Mission Hospitals,missionhospitals.org,http://www.missionhospitals.org,none,,none,27/04/2009,MissionAVL,http://twitter.com/MissionAVL,none,none,none,none,,,,,,
H-GenMed&Surg,97,http://health.usnews.com/best-hospitals/blowing-rock-hospital-6360211,Blowing Rock,NC,Appalachian Regional Healthcare System,Blowing Rock Hospital,apprhs.org,https://www.apprhs.org/blowing-rock-hospital/36/62-blowing-rock-hospital,none,,none,10/11/2009,brockhospital,http://twitter.com/brockhospital,none,none,http://foursquare.com/venue/6680225,none,,,,,,
H-GenMed&Surg,99,http://health.usnews.com/best-hospitals/watauga-medical-center-6360215,Boone,NC,Appalachian Regional Healthcare System,Watauga Medical Center,apprhs.org,https://www.apprhs.org/watauga-medical-center/37/61-watauga-medical-center,none,,none,10/11/2009,wataugamedctr,http://twitter.com/wataugamedctr,http://www.facebook.com/wmcwellness,none,http://foursquare.com/venue/1145250,none,,,,,,
H-Childrens,na,none,Chapel Hill,NC,none,North Carolina Children's Hospital at UNC,ncchildrenshospital.org,http://www.ncchildrenshospital.org/,none,,none,,none,none,http://www.facebook.com/ncchildrenshospital,none,none,none,,,,,,
H-Cancer,NA,none,Chapel Hill,NC,UNC Health Care,UNC Lineberger Comprehensive Cancer Center,unclineberger.org,http://unclineberger.org/,none,,none,20/05/2009,UNC_Lineberger,http://twitter.com/UNC_Lineberger,none,none,http://foursquare.com/venue/4681848,none,,,,,,
H-OBGYN,na,none,Chapel Hill,NC,UNC Health Care System,UNC OB-GYN,med.unc.edu,http://www.med.unc.edu/obgyn/,UNCOBGYN,12/02/10,http://www.youtube.com/UNCOBGYN,,UNCOBGYN,http://twitter.com/UNCOBGYN,http://www.facebook.com/UNCOBGYN,http://uncobgyn.blogspot.com/,https://foursquare.com/v/unc-obgyn/4e021f61c65b896d116fac43,none,,,,,,
H-GenMed&Surg,711,http://health.usnews.com/best-hospitals/univ-of-north-carolina-hosps-6360260/,Chapel Hill,NC,UNC Health Care,University of North Carolina Hospitals,unchealthcare.org,http://www.unchealthcare.org,uncmedicine,08/25/08,http://www.youtube.com/user/uncmedicine,21/11/2008,UNC_Health_Care,http://twitter.com/UNC_Health_Care,http://www.facebook.com/unchealthcare,http://unchealthcare.wordpress.com/,http://foursquare.com/venue/221699,http://www.linkedin.com/companies/unc-health-care,,,,,,
H-GenMed&Surg,874,http://health.usnews.com/best-hospitals/carolinas-medical-center-6360280,Charlotte,NC,Carolinas HealthCare System,Carolinas Medical Center,carolinasmedicalcenter.org,http://www.carolinasmedicalcenter.org,CarolinasHealthCare,06/23/09,http://www.youtube.com/user/CarolinasHealthCare,,none,none,http://www.facebook.com/carolinashealthcare,none,http://foursquare.com/venue/574194,http://www.linkedin.com/companies/carolinas-healthcare-system,,,,,,
H-Childrens,na,none,Charlotte,NC,Carolinas HealthCare System,Levine Children's Hospital,levinechildrenshospital.org,http://www.levinechildrenshospital.org/,none,,none,,none,none,http://www.facebook.com/Levinechildrenshospital,none,http://foursquare.com/venue/414175,none,,,,,,
H-Cancer,na,none,Charlotte,NC,Novant Health,Presbyterian Cancer Center,presbyterian.org,http://www.presbyterian.org/site/our_services/cancer_services/?utm_source=redirect&utm_medium=all&utm_campaign=cancer#tabsState=overview_tab,none,,none,,none,none,http://www.facebook.com/presbyteriancancercenter,http://www.buddykempcancersupportcenter.blogspot.com/,none,none,,,,,,
Health System,na,none,Charlotte,NC,Novant Health,Presbyterian Healthcare,presbyterian.org,http://www.presbyterian.org/site/home/,none,,none,18/06/2009,presbyhealth,http://twitter.com/presbyhealth,http://www.facebook.com/presbyterianhealthcare,none,none,none,,,,,,
H-Childrens,na,none,Durham,NC,Duke University Health System,Duke Children's Hospital and Health Center,dukechildrens.org,http://www.dukechildrens.org,none,,none,10/09/2009,Duke_Childrens,http://twitter.com/Duke_Childrens,http://www.facebook.com/DukeChildrens,none,http://foursquare.com/venue/2752525,none,,,,,,
H-Cancer,NA,none,Durham,NC,Duke,Duke Comprehensive Cancer Center,cancer.duke.edu,http://www.cancer.duke.edu/,DukeCancerCenter,06/03/08,http://www.youtube.com/user/DukeCancerCenter,14/09/2009,DukeCancer,http://twitter.com/DukeCancer,http://www.facebook.com/dukecancer,none,none,none,,,,,,
H-GenMed&Surg,784,http://health.usnews.com/best-hospitals/duke-university-hospital-6360355,Durham,NC,Duke University Health System,Duke University Medical Center,dukehealth.org,http://www.dukehealth.org,dukemedicine,06/13/07,http://www.youtube.com/user/dukemedicine,03/02/2009,duke_medicine,http://twitter.com/duke_medicine,http://www.facebook.com/dukemedicine,none,http://foursquare.com/venue/2712218,http://www.linkedin.com/companies/duke-university-medical-center,,,,,,
H-GenMed&Surg,581,http://health.usnews.com/best-hospitals/cape-fear-valley-health-system-6360023,Fayetteville,NC,none,Cape Fear Valley Health System,capefearvalley.com,http://www.capefearvalley.com/home/home_page.html,none,,none,19/12/2008,capefearvalley,http://twitter.com/capefearvalley,none,none,http://foursquare.com/venue/3225326,http://www.linkedin.com/companies/cape-fear-valley-health-system,,,,,,
Health System,na,na,Greensboro,NC,,Cone Health System,conehealth.com,http://www.conehealth.com/,conehealth,04/07/11,http://www.youtube.com/conehealth,,conehealth,https://twitter.com/conehealth,https://www.facebook.com/conehealth,none,none,none,none,none,,,,
Health System,997,http://health.usnews.com/best-hospitals/moses-cone-health-system-6360002 ,Greensboro,NC,none,Moses Cone Health System,mosescone.com,http://www.mosescone.com/,mosesconehealth,07/10/09,http://www.youtube.com/mosesconehealth,03/03/2009,MosesCone,http://twitter.com/MosesCone,http://www.facebook.com/pages/Greensboro-NC/Moses-Cone-Health-System/85241383207,none,none,http://www.linkedin.com/companies/moses-cone-health-system,,,,,,
H-GenMed&Surg,737,http://health.usnews.com/best-hospitals/pitt-county-memorial-hospital-6360690/,Greenville,NC,University Health Systems,Pitt County Memorial Hospital,uhseast.com,http://www.uhseast.com,none,,none,,none,none,http://www.facebook.com/pages/Pitt-County-Memorial-Hospital/285951454766,none,http://foursquare.com/venue/599087,http://www.linkedin.com/companies/pitt-county-memorial-hospital,,,,,,
H-GenMed&Surg,353,http://health.usnews.com/best-hospitals/high-point-regional-hlth-syst-6360780/,High Point ,NC,none,High Point Regional Health System,highpointregional.com,http://www.highpointregional.com,highpointregional,12/09/09,http://www.youtube.com/highpointregional,13/05/2009,HPRHS,http://twitter.com/HPRHS,none,http://gethealthyhighpoint.wordpress.com/,http://foursquare.com/venue/1771464,http://www.linkedin.com/companies/high-point-regional-health-system,,,,,,
H-GenMed&Surg,133,http://health.usnews.com/best-hospitals/onslow-memorial-hospital-6360805/,Jacksonville,NC,none,Onslow Hospital,onslow.org,http://www.onslow.org/,none,,none,29/05/2009,OnslowHospital,http://twitter.com/OnslowHospital,http://www.facebook.com/OnslowHospital,http://momtalk.onslow.org/,http://foursquare.com/venue/910388,none,,,,,,
H-GenMed&Surg,25,http://health.usnews.com/best-hospitals/charles-a.-cannon-jr.-memorial-hospital-6360015,Linville,NC,Appalachian Regional Healthcare System,"Charles A. Cannon, Jr. Memorial Hospital",apprhs.org,https://www.apprhs.org/cannon-memorial-hospital/42/63-charles-a-cannon-jr-memorial-hospital,none,,none,10/11/2009,cannonhospital,http://twitter.com/cannonhospital,none,none,none,none,,,,,,
H-GenMed&Surg,59,http://health.usnews.com/best-hospitals/franklin-regional-medical-center-6360945,Louisburg,NC,Novant Health,Franklin Regional Medical Center,franklinregionalmedicalctr.com,http://www.franklinregionalmedicalctr.com/default.aspx,none,,none,09/06/2010,franklinrmc,http://twitter.com/franklinrmc,http://www.facebook.com/franklinregional,none,none,none,,,,,,
Health System,na,none,n/a,NC,none,Appalachian Regional Healthcare System,apprhs.org,https://www.apprhs.org/,apprhs,06/09/09,http://www.youtube.com/apprhs,10/11/2009,apprhs,http://twitter.com/apprhs,http://www.facebook.com/apprhs,http://www.apprhs.org/news,none,http://www.linkedin.com/companies/67157,,,,,,
Health System,356,http://health.usnews.com/best-hospitals/firsthealth-moore-reg-hospital-6361150/,Pinehurst,NC,none,FirstHealth,firsthealth.org,http://www.firsthealth.org/,none,,none,06/02/2009,FirstHealth,http://twitter.com/FirstHealth,none,none,http://foursquare.com/venue/6364680,none,,,,,,
H-GenMed&Surg,658,http://health.usnews.com/best-hospitals/rex-healthcare-6361210 ,Raleigh,NC,UNC Health Care,Rex Healthcare,rexhealth.com,http://www.rexhealth.com/,rexhealthcare,12/07/2007,http://www.youtube.com/user/rexhealthcare,22/10/2009,RexHealthcare,http://twitter.com/RexHealthcare,http://www.facebook.com/RexHealthcare,none,none,http://www.linkedin.com/companies/rex-healthcare,,,,,,
H-Childrens,NA,none,Raleigh,NC,none,Wake Med Children's,childrencantwait.org,http://childrencantwait.org/,wakemedchildren,07/13/09,http://www.youtube.com/user/wakemedchildren,30/06/2009,WakeMedChildren,http://twitter.com/WakeMedChildren,http://www.facebook.com/wakemedchildrens,http://childrencantwait.org/blog/,http://foursquare.com/venue/15613474,none,,,,,,
H-GenMed&Surg,612,http://health.usnews.com/best-hospitals/wakemed-raleigh-campus-6360001  ,Raleigh,NC,WakeMed,WakeMed Health,wakemed.org,http://www.wakemed.org/,wakemedav,08/17/11,http://www.youtube.com/wakemedav,03/04/2009,WakeMed,http://twitter.com/WakeMed,http://www.facebook.com/pages/Raleigh-NC/WakeMed-Health-Hospitals/62564468911,http://www.wakemedvoices.com,http://foursquare.com/venue/735496,http://www.linkedin.com/companies/wakemed,http://pinterest.com/wakemed/,,,,,
H-GenMed&Surg,170,http://health.usnews.com/best-hospitals/rowan-regional-medical-center-6361340,Salisbury,NC,Novant Health,Rowan Regional Medical Center,rowan.org,http://www.rowan.org/,none,,none,,none,none,http://www.facebook.com/rowanregional,none,https://foursquare.com/venue/1257500,none,,,,,,
Health System,175,http://health.usnews.com/best-hospitals/johnston-health-6361395,Smithfield,NC,QHR,Johnston Health,johnstonhealth.org,http://www.johnstonhealth.org/,johnstonhealth,06/29/10,http://www.youtube.com/user/johnstonhealth,,johnstonhealth,http://twitter.com/#!/johnstonhealth,http://www.facebook.com/JohnstonHealth,none,none,http://www.linkedin.com/company/222347,,,,,,
H-GenMed&Surg,94,http://health.usnews.com/best-hospitals/thomasville-medical-center-6361480,Thomasville,NC,Novant Health,Thomasville Medical Center,thomasvillemedicalcenter.org,http://www.thomasvillemedicalcenter.org/site/home.html,none,,none,,none,none,http://www.facebook.com/ThomasvilleMedicalCenter,none,http://foursquare.com/venue/4274328,none,,,,,,
H-GenMed&Surg,103,http://health.usnews.com/best-hospitals/columbus-regional-healthcare-system-6361550,Whiteville,NC,Carolinas HealthCare System,Columbus Regional Healthcare System,crhealthcare.org,http://www.crhealthcare.org/,CRHealthcare,01/14/11,http://www.youtube.com/user/CRHealthcare,,CRHealthcare,http://twitter.com/#!/CRHealthcare,http://www.facebook.com/CRHealthcare,none,http://foursquare.com/venue/8512579,http://www.linkedin.com/company/797430,,,,,,
H-GenMed&Surg,644,http://health.usnews.com/best-hospitals/new-hanover-regional-medical-center-6360019,Wilmington,NC,New Hanover Health Network,New Hanover Regional Medical Center,nhrmc.org,http://www.nhrmc.org/,none,,none,24/02/2011,nhrmc,https://twitter.com/#!/nhrmc,http://www.facebook.com/nhrmcnc,none,https://foursquare.com/venue/1760531,http://www.linkedin.com/company/32682,,,,,,
H-Rehab,94,http://health.usnews.com/best-hospitals/wilmington-treatment-center-6361615,Wilmington,NC,none,Wilmington Treatment Center,wilmingtontreatment.com,http://www.wilmingtontreatment.com/,none,,none,,none,none,http://www.facebook.com/WilmingtonTreatment,none,none,none,,,,,,
H-GenMed&Surg,845,http://health.usnews.com/best-hospitals/forsyth-medical-center-6361685,Winston-Salem,NC,Novant Health,Forsyth Medical Center,forsythmedicalcenter.org,http://www.forsythmedicalcenter.org/site/home.html,none,,none,18/06/2009,forsythmedcntr,http://twitter.com/forsythmedcntr,http://www.facebook.com/forsythmedicalcenter,none,http://foursquare.com/venue/656105,http://www.linkedin.com/companies/forsyth-medical-center,,,,,,
H-GenMed&Surg,965,http://health.usnews.com/best-hospitals/north-carolina-baptist-hosp-6361700,Winston-Salem,NC,North Carolina Baptist Hosp,Wake Forest University Baptist Medical Center,wakehealth.edu,http://www.wakehealth.edu/,wakeforestbaptist,07/31/07,http://www.youtube.com/wakeforestbaptist,01/08/2008,wakehealth,http://twitter.com/#!/wakehealth,http://www.facebook.com/pages/Wake-Forest-University-Baptist-Medical-Center/27163828251,none,http://foursquare.com/venue/238735,none,,,,,,
H-GenMed&Surg,96,http://health.usnews.com/best-hospitals/innovis-health-6640003 ,Fargo,ND,Essentia Health,Innovis Health,innovishealth.com,http://www.innovishealth.com/,none,,none,11/11/2008,InnovisHealth,http://twitter.com/InnovisHealth,none,http://innovishealth.wordpress.com/,http://foursquare.com/venue/2026144,http://www.linkedin.com/companies/innovis-health,,,,,,
H-GenMed&Surg,447,http://health.usnews.com/best-hospitals/meritcare-medical-center-6640180/,Fargo,ND,MeritCare Health System,MeritCare Hospital,meritcare.com,http://www.meritcare.com,none,,none,16/03/2009,MeritCare,http://twitter.com/MeritCare,http://www.facebook.com/pages/Fargo-ND/MeritCare/119580428553,none,none,none,,,,,,
H-Psych,34,http://health.usnews.com/best-hospitals/richard-p.-stadter-psychiatric-center-6640009,Grand Forks,ND,none,The Richard P. Stadter Psychiatric Center,stadtercenter.com,http://www.stadtercenter.com/,none,,none,,none,none,http://www.facebook.com/pages/The-Richard-P-Stadter-Psychiatric-Center/155903491088887,none,none,none,,,,,,
H-GenMed&Surg,56,http://health.usnews.com/best-hospitals/jamestown-hospital-6640270,Jamestown,ND,none,Jamestown Hospital,jamestownhospital.com,http://www.jamestownhospital.com/index_flash.php,Amanuencis,03/10/09,http://www.youtube.com/user/Amanuencis,,none,none,http://www.facebook.com/JRMCND,none,none,none,,,,http://www.flickr.com/photos/amanuensis/,,
Health System,586,http://health.usnews.com/best-hospitals/trinity-hospitals-6640004,Minot,ND,none,Trinity Health,trinityhealth.org,http://www.trinityhealth.org/,none,,none,,none,none,http://www.facebook.com/TrinityHealth.ND,none,none,http://www.linkedin.com/company/trinity-health_3,,,,,,
H-Rehab,303,http://health.usnews.com/best-hospitals/madonna-rehabilitation-hosp-6660435/,Lincoln,NE,none,Madonna Rehabilitation Hospital,madonna.org,http://www.madonna.org,MadonnaRehab,05/07/08,http://www.youtube.com/user/MadonnaRehab,,none,none,http://www.facebook.com/Madonna.Rehabilitation.Hospital,none,http://foursquare.com/venue/2998470,none,,,,,,
Health System,NA,none,Lincoln,NE,VA,Nebraska-Western Iowa Health Care System,nebraska.va.gov/,http://www.nebraska.va.gov/,none,,none,15/11/2009,VANWIHCS,http://twitter.com/VANWIHCS,none,none,none,none,,,,,,
H-GenMed&Surg,257,http://health.usnews.com/best-hospitals/saint-elizabeth-reg-med-ctr-6660460/,Lincoln,NE,Catholic Health Initiatives,St. Elizabeth Regional Medical Center,saintelizabethonline.com,http://www.saintelizabethonline.com,none,,none,,none,none,none,none,http://foursquare.com/venue/4238418,none,,,,,,
Health System,NA,none,Omaha,NE,Alegent Health,Alegent Health,alegent.com,http://alegent.com,AlegentHealth ,09/21/07,http://www.youtube.com/user/AlegentHealth ,24/10/2008,AlegentHealth,http://twitter.com/AlegentHealth,http://www.facebook.com/AlegentHealth,http://www.blogalegent.com/,none,http://www.linkedin.com/companies/alegent-health,,,,,,
H-Childrens,142,http://health.usnews.com/best-hospitals/childrens-hospital-%26-med-ctr-6660635 ,Omaha,NE,none,Children's Hospital of Omaha,childrensomaha.org,http://www.childrensomaha.org/,ChildrensOmaha,05/20/08,http://www.youtube.com/user/ChildrensOmaha,,none,none,none,none,none,http://www.linkedin.com/companies/children%27s-hospital-%26-medical-center---omaha,,,,,,
H-GenMed&Surg,334,http://health.usnews.com/best-hospitals/creighton-university-med-ctr-6660640,Omaha,NE,TENET Healthcare Corporation,Creighton University Medical Center,creightonhospital.com,http://www.creightonhospital.com/en-US/Pages/default.aspx,none,,none,,none,none,http://www.facebook.com/pages/Creighton-University-Medical-Center/357953330867,none,http://foursquare.com/venue/477119,none,,,,,,
H-GenMed&Surg,334,http://health.usnews.com/best-hospitals/nebraska-methodist-hospital-6660710/,Omaha,NE,"Nebraska Meth Hlth system, Inc",Methodist Hospital,bestcare.org,http://www.bestcare.org,methodisths,10/21/08,http://www.youtube.com/user/methodisths,08/01/2009,MethodistHealth,http://twitter.com/MethodistHealth,http://www.facebook.com/bestcare,http://tmoc.mhsblogs.com/,http://foursquare.com/venue/169980,none,,,,,,
H-GenMed&Surg,518,http://health.usnews.com/best-hospitals/nebraska-medical-center-6660005/,Omaha,NE,none,Nebraska Medical Center,nebraskamed.com,http://www.nebraskamed.com,NebraskaMedCenter,07/23/08,http://www.youtube.com/user/NebraskaMedCenter,23/07/2009,nebraskamed,http://twitter.com/#!/nebraskamed,http://www.facebook.com/NebraskaMed,http://blogs.nebraskamed.com/,http://foursquare.com/venue/10924963,http://www.linkedin.com/companies/the-nebraska-medical-center,,,,,,
H-Orthopaedic,24,http://health.usnews.com/best-hospitals/nebraska-orthopaedic-hospital-6660012,Omaha,NE,none,Nebraska Orthopaedic Hospital,neorthohospital.com,http://www.neorthohospital.com/,neorthohospital,06/09/10,http://www.youtube.com/user/neorthohospital,18/10/2010,neorthohospital,http://twitter.com/neorthohospital,http://www.facebook.com/NEorthohospital,none,http://foursquare.com/venue/246914,http://www.linkedin.com/companies/nebraska-orthopaedic-hospital,,,,,,
H-GenMed&Surg,NA,none,Omaha,NE,none,University of Nebraska Medical Center,unmc.edu,http://www.unmc.edu,UNMCEDU,09/04/07,http://www.youtube.com/user/UNMCEDU,05/09/2008,unmc,http://twitter.com/unmc,none,none,http://foursquare.com/venue/169983,http://www.linkedin.com/companies/university-of-nebraska-medical-center,,,,,,
H-GenMed&Surg,220,http://health.usnews.com/best-hospitals/concord-hospital-6120030,Concord,NH,none,Concord Hospital,concordhospital.org,http://www.concordhospital.org/,concordhospital,06/08/10,http://www.youtube.com/concordhospital,,none,none,http://www.facebook.com/ConcordHospital,none,http://foursquare.com/venue/3592696,none,,,,,,
H-GenMed&Surg,82,http://health.usnews.com/best-hospitals/parkland-medical-center-6120090,Derry,NH,HCA,Parkland Medical Center,parklandmedicalcenter.com,http://parklandmedicalcenter.com/,parklandmedcenter,07/21/09,http://www.youtube.com/parklandmedcenter,,none,none,none,none,http://foursquare.com/venue/872342,none,,,,,,
H-GenMed&Surg,140,http://health.usnews.com/best-hospitals/cheshire-medical-center-6120180,Keene,NH,none,Cheshire Medical Center,cheshire-med.com,http://www.cheshire-med.com/,cheshiremed,12/10/10,http://www.youtube.com/user/cheshiremed,30/11/2009,CheshireMed,http://twitter.com/#!/CheshireMed,http://www.facebook.com/CheshireMed,none,https://foursquare.com/venue/6279158,http://www.linkedin.com/companies/1184811/Cheshire+Medical+Center?trk=ncsrch_hits&goback=%2Efcs_*2_Cheshire+Medical+Center_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2,,,,,,
Health System,na,none,Laconia,NH,none,LRGHealthcare,lrgh.org,http://www.lrgh.org/,none,,none,,LRGHealthcare,http://twitter.com/#!/LRGHealthcare,https://www.facebook.com/pages/LRGHealthcare/93650026877,none,none,http://www.linkedin.com/company/103076,,,,,,
H-Children's,na,none,Lebanon,NH,Dartmouth-Hitchcock,Children's Hospital at Dartmouth,chad.dartmouth-hitchcock.org,http://chad.dartmouth-hitchcock.org/,none,,none,,chadkids,https://twitter.com/#!/chadkids,http://www.facebook.com/chadkids,none,none,none,,,,,,
H-GenMed&Surg,361,http://health.usnews.com/best-hospitals/dartmouth-hitchcock-med-ctr-6120170,Lebanon,NH,none,Dartmouth-Hitchcock Medical Center,dhmc.org,http://www.dhmc.org,DartmouthHitchcock,07/02/09,http://www.youtube.com/user/DartmouthHitchcock,30/04/2009,DartMedNews,https://twitter.com/#!/DartMedNews,http://www.facebook.com/group.php?gid=56471242378,none,http://foursquare.com/venue/7094239,http://www.linkedin.com/companies/dartmouth-hitchcock-medical-center,,,,,,
H-GenMed&Surg,264,http://health.usnews.com/best-hospitals/elliot-hospital-6120240,Manchester,NH,Elliot Health System,Elliot Hospital,elliothospital.org,http://www.elliothospital.org/_newsite/,elliothealthsystemnh,05/11/10,http://www.youtube.com/user/elliothealthsystemnh,,none,none,http://www.facebook.com/elliothealthsystemandelliothospital?ref=nf,none,https://foursquare.com/v/elliot-hospital/4b70886df964a5204b202de3,none,,none,,,,
H-GenMed&Surg,90,http://health.usnews.com/best-hospitals/veterans-affairs-medical-center-6120275,Manchester,NH,Department of Veterans Affairs,Manchester VA Medical Center,manchester.va.gov,http://www.manchester.va.gov/,none,,none,,none,none,http://www.facebook.com/ManchesterVAMC,none,https://foursquare.com/venue/2244750,none,,,,,,
H-GenMed&Surg,179,http://health.usnews.com/best-hospitals/southern-new-hampshire-med-ctr-6120290 ,Nashua,NH,none,Southern New Hampshire Medical Center,snhmc.org,http://www.snhmc.org/,none,,none,14/08/2009,SNHMC,http://twitter.com/SNHMC,http://www.facebook.com/SNHMC,none,http://foursquare.com/venue/7328582,none,,,,,,
H-GenMed&Surg,144,http://health.usnews.com/best-hospitals/st-joseph-hospital-6120300 ,Nashua,NH,"Covenant Health Systems, Inc",St. Joseph Hospital,stjosephhospital.com,http://www.stjosephhospital.com/,StJosephHospital,03/20/09,http://www.youtube.com/stjosephhospital,20/03/2009,stjoesnashua,http://twitter.com/stjoesnashua,http://www.facebook.com/stjoesnh,none,http://foursquare.com/venue/965646,none,,,,,,
H-GenMed&Surg,165,http://health.usnews.com/best-hospitals/portsmouth-regional-hospital-6120001 ,Portsmouth,NH,HCA,Portsmouth Regional Hospital,portsmouthhospital.com,http://portsmouthhospital.com/,portsmouthhospital,07/21/09,http://www.youtube.com/portsmouthhospital,09/04/2009,PortsmouthReg,http://twitter.com/PortsmouthReg,http://www.facebook.com/PortsmouthHospital,none,http://foursquare.com/venue/2479060,none,,,,,,
H-Rehab,80,http://health.usnews.com/best-hospitals/northeast-rehabilitation-hospital-6120370,Salem,NH,none,Northeast Rehab Hospital,northeastrehab.com,http://www.northeastrehab.com/,none,,none,,none,none,http://www.facebook.com/pages/Northeast-Rehabilitation-Hospital-Network/138493113130,none,http://foursquare.com/venue/7671689,none,,,,,,
,,,,NH,,Portsmouth Regional Hospital,portsmouthhospital.com,http://portsmouthhospital.com/,,,,22/04/2009,PRHWeightLoss,,,,,,,,,,,
H-GenMed&Surg,225,http://health.usnews.com/best-hospitals/ocean-medical-center-6221170 ,Brick Township,NJ,Meridian Health,Ocean Medical Center,oceanmedicalcenter.com,http://www.oceanmedicalcenter.com/OMC/,none,,none,,none,none,http://www.facebook.com/OceanMedicalCenter,none,http://foursquare.com/venue/791404,none,,,,,,
H-Specialty,161,http://health.usnews.com/best-hospitals/deborah-heart-and-lung-center-6220160,Browns Mills,NJ,none,Deborah Heart and Lung Center,deborah.org,http://www.deborah.org/,DeborahHeartandLung,03/10/09,http://www.youtube.com/user/DeborahHeartandLung,,none,none,http://www.facebook.com/DeborahHeartAndLung,none,https://foursquare.com/venue/3276648,http://www.linkedin.com/company/81624,,,,,,
H-GenMed&Surg,438,http://health.usnews.com/best-hospitals/cooper-health-system-6220190 ,Camden,NJ,none,Cooper University Hospital,cooperhealth.org  ,http://www.cooperhealth.org  ,coopertv,11/26/07,http://www.youtube.com/user/coopertv,25/02/2009,cooperhospital,http://twitter.com/cooperhospital,http://www.facebook.com/cooperuniversityhospital,none,http://foursquare.com/venue/1851459,http://www.linkedin.com/companies/cooper-university-hospital,,,,,,
Health System,188,http://health.usnews.com/best-hospitals/lourdes-medical-center-6220547,Camden,NJ,Lourdes Health System,Lourdes Health System,lourdesnet.org,http://www.lourdesnet.org/,none,,none,21/04/2009,lourdeshealth,http://twitter.com/lourdeshealth,http://www.facebook.com/lourdeshealthsystem,none,none,http://www.linkedin.com/companies/lourdes-health-system,,,,,,
H-GenMed&Surg,427,http://health.usnews.com/best-hospitals/st.-clare%27s-hospital-6220105,Denville,NJ,Catholic Health Initiatives,Saint Clare's Health System,saintclares.org,http://www.saintclares.org/,saintclares,02/04/11,http://www.youtube.com/user/saintclares,,saintclares,http://twitter.com/#!/saintclares,http://www.facebook.com/pages/Saint-Clares-Health-System/226370109980,,,,,,,,,
H-GenMed&Surg,178,http://health.usnews.com/best-hospitals/hunterdon-medical-center-6220295,Flemington,NJ,none,Hunterdon Healthcare,hunterdonhealthcare.org,http://www.hunterdonhealthcare.org,none,,none,21/11/2008,HunterdonHealth,http://twitter.com/HunterdonHealth,http://www.facebook.com/hunterdonhealthcare,none,http://foursquare.com/venue/13789600,none,,,,,,
H-GenMed&Surg,261,http://health.usnews.com/best-hospitals/centrastate-medical-center-6220322,Freehold,NJ,CentraState Medical Center,CentraState Medical Center,centrastate.com,http://www.centrastate.com/,CentraStateHealthSys,03/30/12,http://www.youtube.com/user/CentraStateHealthSys,,CentraState,https://twitter.com/#!/CentraState,http://www.facebook.com/CentraState,none,https://foursquare.com/v/centrastate-medical-center/4b5d5333f964a520e95929e3,none,none,none,,,,
H-GenMed&Surg,679,http://health.usnews.com/best-hospitals/hackensack-university-medical-center-6220340,Hackensack,NJ,none,Hackensack University Medical Center,humed.com,http://www.humed.com,HackUnivMedCtr,02/23/09,http://www.youtube.com/user/HackUnivMedCtr,25/05/2010,HackUnivMedCtr,http://twitter.com/HackUnivMedCtr,http://www.facebook.com/pages/Hackensack-University-Medical-Center/158346909883,none,http://foursquare.com/venue/308569,http://www.linkedin.com/companies/hackensack-university-medical-center,,,,,,
H-GenMed&Surg,161,http://health.usnews.com/best-hospitals/bayshore-community-hospital-6220395,Holmdel,NJ,Meridian Health,Bayshore Community Hospital,bchs.com,http://www.bchs.com/,none,,none,,none,none,http://www.facebook.com/bayshorecommunityhospital,none,http://foursquare.com/venue/3194402,none,,,,,,
